date,price_usd_per_mmbtu,return_1day,return_3days,return_7days
2025-07-09,3.08,0.00974,0.014001,0.018564
2025-07-10,3.11,0.03537,0.021139,0.017172
2025-07-11,3.22,-0.003106,0.020427,-0.001758
2025-07-14,3.21,0.031153,0.031208,-0.004931
2025-07-15,3.31,0.033233,0.01893,-0.007062
2025-07-16,3.42,0.02924,0.007853,-0.013179
2025-07-17,3.52,-0.005682,-0.034275,-0.016434
2025-07-18,3.5,0.0,-0.04082,-0.017454
2025-07-21,3.5,-0.097143,-0.035409,-0.022092
2025-07-22,3.16,-0.025316,-0.006222,-0.007735
2025-07-23,3.08,0.016234,0.004367,-0.003641
2025-07-24,3.13,-0.009585,-0.005318,-0.011198
2025-07-25,3.1,0.006452,-0.012945,-0.00538
2025-07-28,3.12,-0.012821,-0.013977,-0.004384
2025-07-29,3.08,-0.032468,-0.008589,-0.001134
2025-07-30,2.98,0.003356,-0.009989,0.002568
2025-07-31,2.99,0.003344,-0.000727,0.003031
2025-08-01,3.0,-0.036667,0.002633,-0.003067
2025-08-04,2.89,0.031142,0.018166,0.003146
2025-08-05,2.98,0.013423,0.0056,-0.009535
2025-08-06,3.02,0.009934,0.003326,-0.001175
2025-08-07,3.05,-0.006557,-0.0131,-0.003553
2025-08-08,3.03,0.006601,-0.008639,-0.00696
2025-08-11,3.05,-0.039344,-0.030048,-0.011387
2025-08-12,2.93,0.006826,0.007047,-0.001685
2025-08-13,2.95,-0.057627,0.002535,-0.008612
2025-08-14,2.78,0.071942,0.011609,-0.00038
2025-08-15,2.98,-0.006711,-0.020502,-0.007552
2025-08-18,2.96,-0.030405,-0.008741,-0.003554
2025-08-19,2.87,-0.02439,-0.012495,0.001782
2025-08-20,2.8,0.028571,-0.004365,0.004281
2025-08-21,2.88,-0.041667,-0.006643,-0.142658
2025-08-22,2.76,0.0,0.014339,-0.159489
2025-08-25,2.76,0.021739,0.016653,-0.140971
2025-08-26,2.82,0.021277,0.007108,-0.138483
2025-08-27,2.88,0.006944,-0.333317,-0.145244
2025-08-28,2.9,-0.006897,-0.503448,-0.14367
2025-08-29,2.88,-1.0,-0.444444,-0.141445
2025-09-01,0.0,,0.073889,0.012935
2025-09-02,2.7,0.111111,0.042828,0.007133
2025-09-03,3.0,0.036667,0.011256,-0.006198
2025-09-04,3.11,-0.019293,0.001184,-0.004443
2025-09-05,3.05,0.016393,-0.016958,0.001646
2025-09-08,3.1,0.006452,-0.031649,0.004888
2025-09-09,3.12,-0.073718,-0.027869,-6.4e-05
2025-09-10,2.89,-0.027682,0.013021,0.00079
2025-09-11,2.81,0.017794,0.030026,0.005239
2025-09-12,2.86,0.048951,0.037124,0.000726
2025-09-15,3.0,0.023333,0.011403,-0.005268
2025-09-16,3.07,0.039088,-0.018956,-0.003641
2025-09-17,3.19,-0.028213,-0.030832,-0.01306
2025-09-18,3.1,-0.067742,-0.026025,-0.007551
2025-09-19,2.89,0.00346,-0.001113,0.01139
2025-09-22,2.9,-0.013793,0.009307,0.01639
2025-09-23,2.86,0.006993,0.004957,0.021888
2025-09-24,2.88,0.034722,0.006074,0.015295
2025-09-25,2.98,-0.026846,0.016115,0.016156
2025-09-26,2.9,0.010345,0.037884,0.023323
2025-09-29,2.93,0.064846,0.042666,0.025919
2025-09-30,3.12,0.038462,0.007999,0.016187
2025-10-01,3.24,0.024691,0.008762,0.008762
2025-10-02,3.32,-0.039157,0.000798,0.000798
2025-10-03,3.19,0.040752,0.040752,0.040752
2025-10-06,3.32,,,
